CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income,Card_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
7.16E+08,Existing Customer,46,2,3,4,2,58685,1,36,3413,2372,1041,5029,86,0.695
7.20E+08,Existing Customer,26,2,0,3,4,31633,1,14,2163,1942,221,4380,57,0.898
7.11E+08,Existing Customer,42,2,1,3,3,30315,1,36,3595,1904,1691,5025,84,0.53
7.97E+08,Existing Customer,47,1,1,3,2,121679,1,41,9036,1080,7956,4500,83,0.12
7.09E+08,Existing Customer,48,2,2,3,2,29927,1,31,2315,1565,750,4828,90,0.676
7.94E+08,Existing Customer,44,1,4,6,2,116236,4,27,34516,1043,33473,4654,59,0.03
7.14E+08,Existing Customer,56,2,3,4,2,37659,1,37,4008,1650,2358,5429,71,0.412
7.17E+08,Existing Customer,43,2,3,3,2,22879,1,30,3143,2517,626,5409,79,0.801
7.21E+08,Attrited Customer,40,1,3,6,3,100181,1,27,3427,0,3427,2625,63,0
7.17E+08,Existing Customer,38,2,3,3,3,38531,1,28,2699,564,2135,4813,78,0.209
7.11E+08,Existing Customer,40,2,2,3,3,38834,1,36,1538,0,1538,4884,79,0
7.08E+08,Existing Customer,48,2,3,3,2,59026,1,36,5573,1238,4335,4348,90,0.222
7.11E+08,Existing Customer,46,1,3,4,4,96026,1,35,2570,1764,806,4442,85,0.686
7.14E+08,Existing Customer,43,1,2,4,4,82621,1,30,18008,2517,15491,2659,55,0.14
7.21E+08,Attrited Customer,52,1,0,4,3,125125,1,39,34516,216,34300,2395,47,0.006
7.21E+08,Existing Customer,49,2,4,6,2,30703,1,36,13483,2517,10966,3427,72,0.187
7.14E+08,Existing Customer,49,2,3,3,3,37792,1,42,4349,1400,2949,4694,84,0.322
7.15E+08,Existing Customer,42,1,3,1,3,77805,1,36,11698,1060,10638,3539,81,0.091
7.21E+08,Attrited Customer,46,2,4,3,2,25336,1,28,8318,2517,5801,2427,52,0.303
8.07E+08,Existing Customer,46,2,2,7,2,26668,1,41,1438.3,0,1438.3,3942,78,0
7.99E+08,Attrited Customer,49,2,2,7,3,57958,1,43,1643,526,1117,2520,38,0.32
7.15E+08,Existing Customer,42,1,4,3,2,42975,1,27,1503,929,574,4680,67,0.618
7.08E+08,Existing Customer,47,2,2,7,2,24498,1,35,2793,1517,1276,3485,72,0.543
7.89E+08,Existing Customer,45,2,4,1,1,44845,1,37,1438.3,0,1438.3,4459,66,0
7.85E+08,Existing Customer,33,1,3,4,2,96421,1,22,9094,0,9094,4203,76,0
7.12E+08,Existing Customer,50,1,3,3,1,68530,1,39,6362,1709,4653,4476,85,0.269
7.71E+08,Existing Customer,60,2,1,7,3,28234,1,47,2394,1427,967,4611,82,0.596
7.14E+08,Existing Customer,45,1,4,7,3,68546,1,36,15100,2004,13096,4135,76,0.133
7.14E+08,Attrited Customer,53,2,2,3,2,31869,1,47,2927,2517,410,2231,60,0.86
7.39E+08,Existing Customer,48,1,5,3,2,117468,1,35,9030,2369,6661,4899,84,0.262
7.19E+08,Existing Customer,53,2,2,7,3,34975,1,36,1543,1041,502,4312,84,0.675
7.21E+08,Existing Customer,53,2,1,1,2,37799,1,40,4941,1867,3074,5104,87,0.378
7.17E+08,Existing Customer,33,2,1,4,2,42917,1,36,2279,1432,847,4169,74,0.628
7.19E+08,Attrited Customer,44,2,3,4,1,29082,1,28,1877,1203,674,2581,57,0.641
7.87E+08,Existing Customer,52,1,2,6,1,46481,1,46,1438.3,0,1438.3,3763,74,0
7.21E+08,Existing Customer,40,2,5,3,4,28553,1,27,1438.3,0,1438.3,4397,73,0
7.21E+08,Existing Customer,41,1,3,4,2,62323,1,28,9577,632,8945,4086,62,0.066
7.16E+08,Existing Customer,43,1,2,5,1,61576,1,36,5427,2177,3250,4328,73,0.401
7.90E+08,Attrited Customer,46,2,4,3,3,51850,1,36,5913,1651,4262,2404,39,0.279
7.11E+08,Attrited Customer,43,2,3,3,3,57686,1,26,2867,0,2867,2646,41,0
7.16E+08,Existing Customer,40,2,1,4,3,24726,1,29,2506,1362,1144,4665,82,0.543
7.19E+08,Existing Customer,39,2,2,2,2,54213,1,29,1693,1101,592,4203,87,0.65
7.16E+08,Attrited Customer,54,2,1,3,2,28289,1,36,3137,959,2178,2925,41,0.306
7.12E+08,Attrited Customer,47,2,3,2,3,28290,1,40,2437,0,2437,2027,42,0
7.90E+08,Existing Customer,35,2,1,4,2,30487,1,28,1438.3,977,461.3,4840,85,0.679
7.20E+08,Existing Customer,46,2,3,3,3,22581,1,41,3913,0,3913,5170,93,0
7.13E+08,Existing Customer,41,2,2,4,2,20945,1,36,4953,991,3962,4183,67,0.2
7.95E+08,Existing Customer,48,2,3,3,3,49617,1,33,5724,582,5142,4510,59,0.102
7.13E+08,Existing Customer,37,1,3,6,2,52148,1,25,1438.3,0,1438.3,5046,77,0
7.15E+08,Existing Customer,55,2,2,7,3,24475,1,36,1886,1023,863,4233,81,0.542
7.09E+08,Attrited Customer,42,2,3,3,3,55260,1,36,1451,599,852,2192,35,0.413
7.68E+08,Existing Customer,47,2,1,4,2,22036,1,41,2950,1642,1308,4740,83,0.557
7.13E+08,Attrited Customer,42,2,0,1,3,46978,1,30,1438.3,1223,215.3,2181,43,0.85
7.09E+08,Existing Customer,36,2,2,3,4,40515,1,23,2024,901,1123,4861,84,0.445
7.12E+08,Attrited Customer,33,2,0,1,3,59009,1,15,2299,0,2299,2323,47,0
7.11E+08,Existing Customer,47,1,1,4,2,44219,1,29,3291,1197,2094,3228,82,0.364
7.14E+08,Attrited Customer,41,2,2,7,3,26684,1,36,1438.3,834,604.3,1890,43,0.58
7.10E+08,Existing Customer,41,2,5,4,1,20456,1,34,2137,996,1141,4290,90,0.466
7.79E+08,Attrited Customer,60,2,2,4,2,20979,1,42,1438.3,0,1438.3,1628,42,0
7.20E+08,Existing Customer,48,1,3,7,3,107387,1,44,16794,1527,15267,4040,76,0.091
7.17E+08,Existing Customer,43,1,3,7,2,53241,1,32,12219,1462,10757,3843,69,0.12
7.10E+08,Existing Customer,54,2,2,4,2,30915,1,47,1804,1298,506,4542,73,0.72
7.15E+08,Existing Customer,60,2,2,7,2,25290,1,36,2343,2066,277,4858,69,0.882
7.70E+08,Existing Customer,44,1,3,5,3,118339,1,38,19724,0,19724,3830,82,0
7.18E+08,Existing Customer,49,2,3,6,2,24431,1,42,3949,1463,2486,4124,57,0.37
7.13E+08,Attrited Customer,64,2,0,3,3,28881,1,36,1682,0,1682,1811,39,0
7.79E+08,Attrited Customer,54,2,1,5,3,23814,1,35,1724,0,1724,2725,47,0
7.21E+08,Existing Customer,50,2,3,2,2,31569,1,41,2372,1148,1224,4418,80,0.484
7.17E+08,Existing Customer,40,1,3,6,2,123736,1,28,4642,1676,2966,5080,76,0.361
7.10E+08,Existing Customer,49,2,4,1,3,53868,1,30,2765,1211,1554,4629,58,0.438
7.09E+08,Existing Customer,49,2,2,7,3,30313,1,41,2555,1815,740,4552,75,0.71
7.10E+08,Existing Customer,51,1,3,6,2,110870,1,40,3150,0,3150,3477,78,0
7.12E+08,Existing Customer,43,2,2,3,2,30839,1,36,2570,2107,463,4058,83,0.82
7.12E+08,Existing Customer,59,1,0,3,3,65657,1,53,4386,2505,1881,4064,65,0.571
8.13E+08,Existing Customer,42,1,4,6,2,31220,1,37,2411,1797,614,4331,63,0.745
7.65E+08,Attrited Customer,47,1,3,3,1,36063,1,40,6397,0,6397,2511,56,0
7.15E+08,Attrited Customer,53,1,1,6,4,142519,1,45,23958,2517,21441,2777,45,0.105
7.11E+08,Existing Customer,49,2,3,3,3,23873,1,42,2608,2455,153,4776,85,0.941
7.96E+08,Existing Customer,45,1,3,5,2,51689,1,39,4409,1753,2656,4292,76,0.398
7.89E+08,Existing Customer,48,1,2,2,3,77296,1,39,10033,0,10033,4106,78,0
7.20E+08,Attrited Customer,48,1,2,4,3,64122,1,36,1641,0,1641,2536,45,0
7.89E+08,Existing Customer,57,2,2,4,3,38980,1,45,2454,1610,844,4983,79,0.656
7.16E+08,Existing Customer,56,2,2,4,2,38719,1,43,1978,0,1978,4870,83,0
7.09E+08,Existing Customer,46,1,2,5,2,73767,1,36,5464,887,4577,4866,81,0.162
8.09E+08,Existing Customer,42,1,3,4,3,67622,1,37,5951,0,5951,4160,84,0
7.79E+08,Existing Customer,49,2,2,6,3,20933,1,31,2381,1603,778,4013,79,0.673
7.14E+08,Existing Customer,48,1,4,5,1,72717,1,38,11596,1258,10338,4686,67,0.108
7.12E+08,Existing Customer,55,2,3,5,3,53507,1,46,5162,984,4178,3562,72,0.191
7.19E+08,Existing Customer,63,2,1,6,3,43734,1,55,16312,520,15792,4366,68,0.032
7.18E+08,Attrited Customer,44,1,3,4,3,60236,4,36,25276,0,25276,2282,38,0
7.21E+08,Existing Customer,38,2,3,4,3,30914,1,26,1939,1484,455,4790,77,0.765
7.09E+08,Existing Customer,45,2,2,2,1,50922,1,36,2788,1826,962,4437,67,0.655
7.18E+08,Existing Customer,54,2,3,4,2,38075,1,42,1438.3,1108,330.3,4776,90,0.77
7.20E+08,Existing Customer,59,2,0,7,2,22920,1,36,2448,1969,479,5066,84,0.804
7.17E+08,Existing Customer,52,2,1,1,2,46817,1,40,10317,642,9675,3939,60,0.062
8.14E+08,Attrited Customer,38,2,1,1,3,32129,1,33,3119,2517,602,2492,50,0.807
7.11E+08,Attrited Customer,42,2,4,3,3,38448,1,36,2803,0,2803,2216,40,0
7.71E+08,Existing Customer,43,2,4,3,4,22751,1,30,2397,2151,246,4140,68,0.897
7.18E+08,Attrited Customer,44,2,3,7,1,32189,1,32,1693,1457,236,2829,42,0.861
7.16E+08,Existing Customer,52,1,2,3,2,116327,1,36,2866,1882,984,4850,84,0.657
7.11E+08,Existing Customer,52,2,3,6,4,44854,1,36,2498,1650,848,4434,79,0.661
7.89E+08,Existing Customer,42,2,4,1,1,30761,1,23,1878,1024,854,4707,74,0.545
7.15E+08,Existing Customer,53,2,1,3,2,45590,1,36,2712,2487,225,4159,69,0.917
7.80E+08,Attrited Customer,52,1,2,4,3,138784,1,38,34516,0,34516,2213,47,0
8.19E+08,Existing Customer,34,2,3,3,2,56101,1,29,6169,2517,3652,4794,71,0.408
7.12E+08,Existing Customer,51,1,2,3,2,86566,1,35,6205,2264,3941,4605,88,0.365
7.16E+08,Existing Customer,43,2,2,7,4,25201,1,36,1780,1541,239,5008,93,0.866
7.16E+08,Existing Customer,48,2,3,4,2,21105,1,36,1438.3,0,1438.3,4490,65,0
7.13E+08,Attrited Customer,41,2,2,4,2,36658,1,36,2811,2404,407,2245,41,0.855
7.13E+08,Attrited Customer,59,2,1,7,3,39504,1,53,7501,2517,4984,2280,49,0.336
7.16E+08,Existing Customer,62,1,1,3,4,29804,1,36,2856,2517,339,4473,67,0.881
7.80E+08,Existing Customer,37,1,3,7,3,85130,1,22,29898,1414,28484,3883,68,0.047
7.10E+08,Existing Customer,46,1,2,3,2,70373,1,36,1939,685,1254,4327,84,0.353
7.89E+08,Existing Customer,50,2,2,4,2,26399,1,21,2965,1819,1146,4475,66,0.613
7.21E+08,Existing Customer,40,2,4,7,3,23777,1,25,2812,2029,783,4763,74,0.722
7.08E+08,Attrited Customer,59,2,1,3,3,54490,1,36,10031,0,10031,1792,29,0
7.15E+08,Existing Customer,62,1,0,3,1,58615,1,36,4049,0,4049,4003,73,0
7.12E+08,Attrited Customer,38,2,3,3,3,43296,1,26,2669,0,2669,2271,31,0
7.21E+08,Attrited Customer,44,2,3,1,3,23088,1,28,1951,0,1951,2697,45,0
7.15E+08,Existing Customer,59,2,1,3,3,47645,1,36,1528,0,1528,4411,77,0
7.11E+08,Attrited Customer,48,2,2,4,2,27815,1,36,1438.3,455,983.3,2090,50,0.316
7.58E+08,Attrited Customer,50,1,2,7,2,76050,1,43,3143,0,3143,2297,37,0
7.15E+08,Existing Customer,46,2,5,4,4,29587,1,37,1438.3,725,713.3,3916,79,0.504
7.16E+08,Existing Customer,43,1,2,7,3,40478,1,36,8406,0,8406,3820,75,0
7.21E+08,Existing Customer,50,2,0,4,4,23497,1,36,2242,888,1354,4708,81,0.396
7.14E+08,Attrited Customer,44,1,5,3,1,71314,1,36,6538,0,6538,2132,33,0
7.18E+08,Existing Customer,42,2,2,7,2,23848,1,29,4710,1604,3106,4663,78,0.341
7.09E+08,Existing Customer,50,1,1,3,3,124116,1,41,13032,1701,11331,4348,77,0.131
7.16E+08,Existing Customer,45,2,4,4,2,33458,1,36,2225,0,2225,4138,85,0
7.15E+08,Existing Customer,52,2,3,3,2,43906,1,36,3143,2268,875,4417,84,0.722
8.10E+08,Existing Customer,49,1,2,6,2,62093,1,44,5013,0,5013,5223,84,0
7.15E+08,Existing Customer,60,2,0,4,2,38214,1,50,3466,973,2493,4073,69,0.281
7.19E+08,Existing Customer,38,2,2,3,2,29358,1,18,1686,1206,480,4891,68,0.715
7.09E+08,Attrited Customer,44,2,3,7,1,56606,1,34,1689,0,1689,1588,37,0
8.04E+08,Existing Customer,47,1,1,3,2,54183,1,42,1626,0,1626,4847,78,0
7.11E+08,Attrited Customer,57,2,2,6,3,28223,1,51,1614,0,1614,1690,38,0
7.20E+08,Existing Customer,41,2,3,6,3,38229,1,29,2429,1966,463,4775,84,0.809
7.20E+08,Existing Customer,35,2,2,7,2,53587,1,15,1438.3,834,604.3,4551,82,0.58
7.15E+08,Attrited Customer,39,1,4,3,2,113268,1,30,17523,0,17523,1974,54,0
7.89E+08,Existing Customer,54,2,2,1,2,23719,1,43,2573,1760,813,4404,93,0.684
7.15E+08,Existing Customer,43,2,3,3,3,46115,1,33,2900,2122,778,4656,59,0.732
7.14E+08,Existing Customer,32,2,2,5,3,34297,1,36,2352,2176,176,5209,93,0.925
7.15E+08,Existing Customer,58,2,2,1,3,21405,1,36,2212,1902,310,4976,79,0.86
7.14E+08,Attrited Customer,33,1,2,1,3,102354,1,36,9642,1431,8211,2172,33,0.148
7.79E+08,Existing Customer,56,1,1,4,2,148373,1,37,9257,0,9257,4212,72,0
7.13E+08,Attrited Customer,46,2,2,7,3,31952,1,36,1731,0,1731,2304,46,0
7.19E+08,Existing Customer,61,1,1,3,4,75196,1,49,16929,1838,15091,4799,79,0.109
7.79E+08,Existing Customer,50,1,2,1,2,99783,1,39,3606,1862,1744,3568,92,0.516
7.21E+08,Existing Customer,44,1,4,6,3,40121,1,33,1714,0,1714,4180,71,0
7.18E+08,Existing Customer,46,1,3,6,2,119195,1,36,23512,1562,21950,3764,60,0.066
7.16E+08,Attrited Customer,44,2,3,7,2,35525,1,35,1855,0,1855,2544,27,0
7.15E+08,Attrited Customer,44,2,3,1,3,34605,1,34,1605,890,715,2722,45,0.555
7.72E+08,Attrited Customer,46,2,3,3,2,20847,1,36,2302,1593,709,2689,49,0.692
8.17E+08,Existing Customer,42,1,3,6,2,74126,1,25,13546,1720,11826,3943,73,0.127
7.14E+08,Attrited Customer,54,2,4,5,4,39108,1,44,2440,503,1937,2334,51,0.206
7.93E+08,Existing Customer,39,2,1,3,3,35642,1,30,2669,2397,272,3847,65,0.898
7.17E+08,Attrited Customer,47,2,3,7,3,22159,1,35,2402,628,1774,1930,48,0.261
7.20E+08,Attrited Customer,46,2,2,7,3,59259,1,33,3001,0,3001,2577,39,0
7.12E+08,Existing Customer,42,2,2,7,2,31054,1,31,2552,2220,332,4437,61,0.87
7.22E+08,Existing Customer,41,2,3,7,2,28107,1,34,2679,2214,465,4682,81,0.826
8.04E+08,Existing Customer,45,2,4,4,3,28139,1,35,1502,0,1502,4890,61,0
7.85E+08,Existing Customer,61,2,1,3,4,59801,1,55,1438.3,0,1438.3,4518,81,0
7.14E+08,Existing Customer,46,2,4,7,2,35707,1,38,3331,1307,2024,3946,69,0.392
7.20E+08,Existing Customer,32,2,1,7,1,35790,1,19,1438.3,0,1438.3,4593,79,0
7.20E+08,Existing Customer,55,2,2,7,3,38704,1,39,2426,1589,837,5175,82,0.655
8.06E+08,Attrited Customer,59,1,2,4,3,105434,1,54,2791,2396,395,2658,43,0.858
7.99E+08,Existing Customer,49,1,2,7,4,93100,1,43,18379,999,17380,4122,70,0.054
7.20E+08,Existing Customer,46,1,2,2,2,148996,1,34,3499,1759,1740,3972,67,0.503
7.71E+08,Existing Customer,60,2,0,1,3,23485,1,48,1438.3,0,1438.3,4104,83,0
7.12E+08,Existing Customer,40,1,2,3,2,128769,1,28,18295,0,18295,4827,70,0
7.13E+08,Existing Customer,39,2,1,3,3,23686,1,29,1568,995,573,4531,76,0.635
7.15E+08,Existing Customer,57,2,2,5,2,29132,1,36,2712,1445,1267,4520,79,0.533
7.52E+08,Attrited Customer,48,1,5,5,3,139199,4,41,34516,2517,31999,2260,50,0.073
7.69E+08,Existing Customer,55,2,5,4,3,24113,1,49,2177,1472,705,5228,77,0.676
7.21E+08,Existing Customer,44,2,2,6,2,33320,1,34,2296,0,2296,5108,87,0
7.11E+08,Existing Customer,43,2,3,5,2,26478,1,35,2435,1595,840,5268,88,0.655
7.12E+08,Attrited Customer,51,2,3,3,1,27728,1,41,1495,691,804,2552,42,0.462
8.18E+08,Attrited Customer,41,1,3,2,3,128996,1,26,9220,0,9220,2276,32,0
7.09E+08,Attrited Customer,52,1,2,4,2,60819,1,40,23128,1958,21170,2050,35,0.085
7.72E+08,Existing Customer,47,2,2,2,3,30179,1,37,4254,1204,3050,5385,93,0.283
8.10E+08,Attrited Customer,47,2,3,7,3,56170,1,42,14897,0,14897,2164,53,0
7.13E+08,Existing Customer,54,2,2,6,3,29841,1,36,3554,0,3554,4121,82,0
7.89E+08,Existing Customer,34,2,2,4,2,29635,1,13,1798,833,965,4551,84,0.463
7.14E+08,Existing Customer,44,2,2,1,3,28099,1,34,2429,1687,742,4122,74,0.695
7.58E+08,Existing Customer,46,2,4,3,1,59784,1,39,2477,1480,997,5138,77,0.597
7.14E+08,Existing Customer,36,2,2,6,1,26858,1,36,14304,699,13605,4746,73,0.049
7.20E+08,Existing Customer,30,2,0,4,3,35906,1,36,1536,801,735,3904,74,0.521
8.15E+08,Existing Customer,39,2,3,4,4,42451,1,34,15370,686,14684,4106,71,0.045
7.94E+08,Existing Customer,45,1,4,7,4,51906,2,39,23981,1684,22297,4141,73,0.07
8.25E+08,Existing Customer,42,1,3,7,3,65465,1,38,6318,1397,4921,4166,86,0.221
7.13E+08,Existing Customer,32,2,1,3,3,24706,1,13,3558,816,2742,4878,71,0.229
7.19E+08,Attrited Customer,56,2,4,3,4,26090,1,44,1677,0,1677,2477,45,0
7.86E+08,Existing Customer,53,2,4,7,2,20248,1,47,2734,2085,649,4064,66,0.763
7.12E+08,Existing Customer,52,2,2,3,2,44570,1,36,2396,1663,733,4569,70,0.694
7.09E+08,Existing Customer,45,1,4,4,2,83008,1,35,9852,2277,7575,3813,71,0.231
7.89E+08,Existing Customer,49,1,4,4,3,65727,1,30,1579,900,679,4354,70,0.57
7.53E+08,Attrited Customer,44,2,3,7,3,29292,1,37,1900,0,1900,2298,45,0
7.71E+08,Existing Customer,42,2,2,1,2,43978,1,28,1820,0,1820,4592,67,0
7.17E+08,Existing Customer,58,2,1,6,4,48158,1,39,2406,0,2406,4450,73,0
7.18E+08,Attrited Customer,60,1,0,7,2,60850,1,47,4541,1037,3504,2829,44,0.228
7.20E+08,Existing Customer,51,2,4,7,3,36225,1,43,3124,2517,607,4716,68,0.806
7.11E+08,Existing Customer,44,2,2,3,3,21594,1,26,2240,1664,576,4399,80,0.743
7.09E+08,Existing Customer,43,2,4,6,2,56102,1,31,1773,882,891,5400,84,0.497
7.17E+08,Existing Customer,27,2,0,3,2,27616,1,36,1674,752,922,4513,57,0.449
7.20E+08,Existing Customer,46,2,4,3,2,33397,1,39,3257,0,3257,4042,85,0
7.11E+08,Existing Customer,48,2,3,4,2,48036,4,36,32611,1718,30893,3916,61,0.053
7.81E+08,Existing Customer,47,2,3,3,1,33045,1,38,3027,1671,1356,3912,77,0.552
7.79E+08,Existing Customer,45,2,3,3,3,31519,1,35,4210,0,4210,4175,58,0
7.79E+08,Existing Customer,46,1,3,3,1,42567,1,27,10931,2297,8634,4802,73,0.21
7.71E+08,Existing Customer,55,1,3,3,3,127681,1,43,34516,0,34516,4131,66,0
7.14E+08,Existing Customer,51,2,0,2,3,47449,1,36,2637,1009,1628,4525,83,0.383
7.14E+08,Existing Customer,42,2,4,3,3,22628,1,33,2899,1952,947,4906,94,0.673
7.87E+08,Existing Customer,40,1,2,7,1,140755,1,26,1438.3,0,1438.3,4776,82,0
7.10E+08,Existing Customer,65,1,0,2,1,31488,1,56,1573,653,920,3349,77,0.415
7.08E+08,Attrited Customer,49,2,3,3,2,33332,1,37,6184,0,6184,1756,49,0
7.80E+08,Existing Customer,51,1,0,1,2,143760,4,35,34516,2332,32184,4587,82,0.068
7.10E+08,Existing Customer,56,2,3,6,2,37647,1,47,1822,1118,704,4576,78,0.614
7.20E+08,Existing Customer,41,2,2,7,3,34212,1,29,2701,1839,862,4406,80,0.681
7.12E+08,Attrited Customer,47,2,1,4,4,39575,1,41,3654,0,3654,1998,44,0
7.98E+08,Existing Customer,37,1,3,5,3,93793,1,31,2626,1736,890,4714,93,0.661
7.15E+08,Existing Customer,48,2,1,4,3,24587,1,36,1438.3,812,626.3,3868,80,0.565
8.26E+08,Existing Customer,46,2,4,3,3,45166,1,42,13376,1633,11743,4515,63,0.122
7.09E+08,Existing Customer,55,1,3,3,3,126942,1,42,31636,2517,29119,4231,68,0.08
7.09E+08,Existing Customer,36,1,1,7,2,38854,1,26,3453,2517,936,4386,68,0.729
7.96E+08,Attrited Customer,44,2,3,3,2,32263,1,38,3889,2517,1372,1718,37,0.647
7.15E+08,Existing Customer,47,2,4,5,4,56713,1,36,2216,1800,416,4711,83,0.812
7.16E+08,Existing Customer,46,1,2,6,2,107787,1,38,11434,0,11434,4520,83,0
7.81E+08,Existing Customer,43,2,5,3,2,24631,1,34,3146,808,2338,4149,66,0.257
7.14E+08,Existing Customer,46,1,3,4,2,96510,1,36,2790,2185,605,3392,86,0.783
7.11E+08,Existing Customer,57,2,4,4,3,28086,1,36,4396,834,3562,4826,88,0.19
7.13E+08,Existing Customer,62,1,0,6,3,73221,1,50,14314,656,13658,4355,70,0.046
7.20E+08,Attrited Customer,47,1,2,3,2,43743,1,30,1889,0,1889,2479,46,0
7.16E+08,Existing Customer,39,2,1,4,3,25701,1,31,1862,726,1136,5105,79,0.39
7.21E+08,Existing Customer,53,1,0,4,2,57508,1,39,2875,1671,1204,4399,88,0.581
7.11E+08,Attrited Customer,49,2,3,4,2,29027,1,36,1763,0,1763,2813,43,0
7.17E+08,Existing Customer,46,2,5,3,2,45831,1,33,1438.3,883,555.3,4474,63,0.614
8.26E+08,Existing Customer,39,1,1,5,3,44098,1,35,2623,2121,502,4078,70,0.809
8.07E+08,Attrited Customer,58,2,2,4,2,21194,1,53,1944,0,1944,2412,40,0
7.15E+08,Attrited Customer,43,2,3,6,2,51946,1,36,1438.3,0,1438.3,2116,38,0
7.14E+08,Existing Customer,39,2,1,3,3,22296,1,34,2884,2517,367,4809,87,0.873
7.12E+08,Existing Customer,44,2,1,7,3,28357,1,36,2936,1297,1639,4509,70,0.442
7.11E+08,Attrited Customer,42,1,3,3,2,52454,1,23,5791,2517,3274,2516,64,0.435
7.21E+08,Existing Customer,65,1,0,3,3,41821,1,36,1438.3,682,756.3,4427,63,0.474
7.16E+08,Existing Customer,55,2,4,2,3,27063,1,44,1912,0,1912,4666,98,0
7.69E+08,Existing Customer,31,2,2,7,3,24256,1,25,3288,2495,793,4370,83,0.759
7.11E+08,Attrited Customer,48,2,2,7,2,28134,1,38,4382,0,4382,2446,34,0
7.98E+08,Existing Customer,46,2,3,3,2,58955,1,40,3595,1087,2508,4534,71,0.302
7.95E+08,Attrited Customer,41,2,4,3,2,38817,1,26,3159,0,3159,2925,46,0
7.90E+08,Existing Customer,36,2,3,6,4,27949,1,28,5393,2509,2884,4769,102,0.465
7.12E+08,Existing Customer,37,1,2,3,4,115754,1,28,12222,0,12222,4215,63,0
7.51E+08,Existing Customer,43,1,5,3,3,39173,1,36,1438.3,0,1438.3,4459,65,0
7.16E+08,Existing Customer,46,1,3,3,2,78724,1,29,3429,0,3429,4591,85,0
7.13E+08,Existing Customer,39,1,3,6,3,109404,1,36,12618,1585,11033,4768,82,0.126
7.20E+08,Existing Customer,49,2,3,6,2,28839,1,40,6049,796,5253,4468,71,0.132
7.09E+08,Existing Customer,39,2,1,3,3,36668,1,23,2533,0,2533,5128,74,0
7.10E+08,Existing Customer,52,2,1,3,3,35867,1,35,2411,1379,1032,4812,79,0.572
7.69E+08,Existing Customer,41,1,4,1,1,66656,1,35,2001,0,2001,4455,82,0
7.14E+08,Existing Customer,46,2,2,3,3,38509,1,36,2042,1359,683,4917,73,0.666
7.11E+08,Attrited Customer,57,1,2,6,2,68540,1,41,2527,1030,1497,2767,43,0.408
7.13E+08,Existing Customer,49,1,1,7,2,36818,1,35,1438.3,0,1438.3,4109,71,0
7.19E+08,Existing Customer,46,2,4,5,2,28142,1,38,13816,955,12861,4238,73,0.069
8.11E+08,Existing Customer,38,2,1,5,3,38103,1,33,2256,0,2256,4587,92,0
7.10E+08,Existing Customer,49,2,5,4,2,22572,4,36,34516,2019,32497,3820,72,0.058
7.19E+08,Existing Customer,55,1,3,5,2,81179,1,36,6400,1979,4421,4475,91,0.309
7.88E+08,Existing Customer,52,2,4,3,2,22887,1,42,1816,0,1816,4957,78,0
7.12E+08,Existing Customer,42,2,2,2,3,45090,1,29,3347,2240,1107,5533,85,0.669
7.16E+08,Existing Customer,52,2,1,4,3,27585,1,43,2705,1581,1124,5532,81,0.584
7.09E+08,Existing Customer,53,2,1,3,2,40935,1,36,2043,1590,453,4940,68,0.778
7.89E+08,Existing Customer,45,2,3,4,3,43646,1,36,1912,1281,631,5046,79,0.67
7.11E+08,Existing Customer,50,2,3,5,1,42844,1,39,3028,1339,1689,4144,64,0.442
7.16E+08,Existing Customer,42,2,5,4,2,35548,1,35,1514,745,769,4004,69,0.492
8.16E+08,Existing Customer,48,2,2,7,3,29348,1,43,1438.3,0,1438.3,4059,89,0
7.78E+08,Existing Customer,52,2,1,6,2,24422,1,42,3103,2517,586,4641,80,0.811
7.16E+08,Existing Customer,57,2,2,2,1,23618,1,47,2504,1915,589,4847,86,0.765
7.21E+08,Attrited Customer,56,2,1,4,2,24939,1,42,3674,2517,1157,2608,45,0.685
8.27E+08,Existing Customer,48,1,1,3,2,102099,1,44,2916,0,2916,4336,72,0
7.11E+08,Existing Customer,52,2,1,6,3,38378,1,45,1633,0,1633,4436,75,0
7.58E+08,Existing Customer,56,1,2,6,3,91677,1,49,5466,0,5466,4435,79,0
7.21E+08,Existing Customer,43,2,2,4,2,45184,1,34,2032,1008,1024,4736,86,0.496
7.09E+08,Existing Customer,62,1,0,6,3,68380,1,36,3933,0,3933,3048,54,0
8.03E+08,Existing Customer,51,1,3,6,4,106493,1,45,21328,0,21328,3825,76,0
7.13E+08,Existing Customer,45,2,4,3,3,29829,1,36,3562,2107,1455,4490,90,0.592
8.09E+08,Attrited Customer,39,2,2,4,3,41668,1,34,2069,550,1519,2716,43,0.266
7.17E+08,Existing Customer,45,1,3,3,3,136541,1,31,3534,0,3534,3973,66,0
7.14E+08,Existing Customer,56,2,3,6,2,55667,1,46,2402,1892,510,4610,76,0.788
7.73E+08,Existing Customer,57,2,2,6,2,39744,1,47,3136,2138,998,4930,80,0.682
7.15E+08,Existing Customer,60,2,1,6,1,57558,1,52,2802,2517,285,4392,81,0.898
